@relation flink_release-0.8.1
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.078,0.0,0.001,0.0,0.001,0.0,0.005,0.0,0.0,0.038,0.0,0.006,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,-1.0
0.108,0.0,0.064,0.04,0.001,0.176,0.58,0.0,0.082,0.006,0.765,0.008,0.018,0.007,0.022,0.004,0.183,0.002,0.047,0.16,0.054,0.085,0.079,0.074,0.068,0.198,0.095,0.0,0.029,0.041,0.021,0.08,0.081,0.348,0.0,0.0,0.0,0.179,0.003,0.0,1.0
0.022,0.0,0.043,0.0,0.0,0.024,1.0,0.0,0.061,0.001,0.451,0.001,0.006,0.001,0.008,0.0,0.053,0.0,0.049,0.058,0.004,0.024,0.05,0.01,0.049,0.042,0.0,0.0,0.019,0.003,0.007,0.018,0.0,0.034,0.0,0.0,0.0,0.099,0.001,0.0,-1.0
0.011,0.0,0.035,0.0,0.0,0.012,0.7,0.0,0.02,0.0,0.353,0.001,0.003,0.001,0.005,0.0,0.045,0.0,0.026,0.038,0.02,0.018,0.09,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.06,0.001,0.0,-1.0
0.0,0.0,0.0,0.04,0.0,0.007,0.0,0.0,0.0,0.0,0.078,0.0,0.001,0.0,0.001,0.0,0.005,0.0,0.0,0.038,0.0,0.006,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,0.0,0.0,-1.0
0.0,0.0,0.0,0.08,0.0,0.041,0.0,0.022,0.041,0.0,0.176,0.001,0.004,0.001,0.005,0.0,0.029,0.0,0.028,0.034,0.0,0.005,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.0,0.0,-1.0
0.129,0.0,0.092,0.0,0.0,0.175,0.5,0.004,0.102,0.004,0.667,0.006,0.011,0.004,0.015,0.002,0.17,0.001,0.029,0.115,0.029,0.059,0.111,0.01,0.033,0.082,0.067,0.0,0.0,0.0,0.013,0.04,0.0,0.2,0.0,0.0,0.0,0.147,0.004,0.0,-1.0
0.022,0.0,0.028,0.0,0.0,0.014,0.5,0.004,0.02,0.004,0.667,0.006,0.011,0.004,0.015,0.002,0.17,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.043,0.0,0.028,0.0,0.0,0.061,0.5,0.002,0.02,0.004,0.667,0.006,0.011,0.004,0.015,0.002,0.17,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.013,0.02,0.0,0.137,0.0,0.002,0.0,0.003,0.0,0.014,0.0,0.019,0.029,0.0,0.005,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,-1.0
0.011,0.0,0.028,0.0,0.0,0.012,1.0,0.0,0.0,0.0,0.176,0.0,0.001,0.0,0.002,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.0,0.0,0.001,0.007,0.5,0.002,0.02,0.0,0.235,0.0,0.002,0.0,0.004,0.0,0.025,0.0,0.111,0.038,0.022,0.024,0.1,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.004,0.0,-1.0
0.011,0.0,0.0,0.0,0.001,0.006,0.5,0.002,0.02,0.0,0.235,0.0,0.002,0.0,0.004,0.0,0.024,0.0,0.111,0.038,0.022,0.018,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.004,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.021,1.0,0.0,0.102,0.001,0.431,0.002,0.008,0.001,0.011,0.001,0.057,0.0,0.204,0.058,0.141,0.076,0.05,0.141,0.059,0.125,0.0,0.0,0.0,0.055,0.052,0.1,0.077,0.1,0.0,0.0,0.0,0.226,0.002,0.0,-1.0
0.011,0.0,0.0,0.0,0.001,0.003,0.5,0.0,0.041,0.001,0.431,0.002,0.008,0.001,0.011,0.001,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.086,0.0,0.071,0.0,0.0,0.135,0.75,0.0,0.184,0.005,0.608,0.009,0.016,0.006,0.019,0.004,0.172,0.002,0.207,0.127,0.185,0.102,0.0,0.122,0.024,0.0,0.013,0.193,0.122,0.062,0.021,0.087,0.138,0.18,0.0,0.0,0.0,0.273,0.003,0.0,-1.0
0.011,0.0,0.014,0.0,0.001,0.005,1.0,0.002,0.041,0.005,0.608,0.009,0.016,0.006,0.019,0.004,0.172,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.065,0.0,0.057,0.0,0.0,0.083,0.665,0.0,0.102,0.004,0.549,0.006,0.016,0.005,0.019,0.003,0.118,0.001,0.152,0.047,0.152,0.068,0.022,0.076,0.033,0.0,0.015,0.0,0.0,0.047,0.04,0.059,0.017,0.022,0.0,0.0,0.0,0.182,0.001,0.0,-1.0
0.032,0.0,0.007,0.0,0.001,0.008,0.5,0.0,0.041,0.004,0.549,0.006,0.016,0.005,0.019,0.003,0.118,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.043,0.0,0.078,0.0,0.0,0.168,0.635,0.0,0.122,0.006,0.51,0.01,0.014,0.007,0.016,0.004,0.194,0.002,0.158,0.067,0.215,0.11,0.018,0.133,0.005,0.0,0.006,0.137,0.0,0.082,0.02,0.097,0.147,0.146,0.0,0.0,0.0,0.219,0.001,0.0,1.0
0.011,0.0,0.014,0.0,0.0,0.005,1.0,0.004,0.02,0.006,0.51,0.01,0.014,0.007,0.016,0.004,0.194,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.011,0.0,0.071,0.0,0.0,0.186,1.0,0.0,0.122,0.006,0.647,0.011,0.02,0.007,0.023,0.004,0.189,0.002,0.193,0.108,0.226,0.145,0.02,0.216,0.006,0.175,0.013,0.214,0.022,0.064,0.046,0.171,0.046,0.3,0.0,0.0,0.0,0.371,0.001,0.0,-1.0
0.011,0.0,0.014,0.0,0.0,0.005,1.0,0.0,0.02,0.006,0.647,0.011,0.02,0.007,0.023,0.004,0.189,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.011,0.035,0.0,0.0,0.347,0.915,0.0,0.061,0.011,0.588,0.014,0.01,0.012,0.013,0.006,0.44,0.007,0.13,0.224,0.265,0.459,0.033,0.115,0.019,0.0,0.0,1.0,0.092,0.098,0.117,0.344,0.154,0.166,0.0,0.0,0.0,0.264,0.001,0.0,1.0
0.022,0.011,0.007,0.0,0.0,0.009,1.0,0.002,0.02,0.011,0.588,0.014,0.01,0.012,0.013,0.006,0.44,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.028,0.0,0.0,0.074,0.0,0.004,0.143,0.002,0.471,0.004,0.01,0.003,0.013,0.001,0.103,0.0,0.254,0.088,0.162,0.068,0.114,0.098,0.143,0.035,0.057,0.03,0.0,0.008,0.036,0.092,0.0,0.086,0.0,0.0,0.0,0.434,0.009,0.0,-1.0
0.032,0.0,0.121,0.0,0.0,0.277,0.55,0.0,0.143,0.012,0.627,0.018,0.021,0.014,0.025,0.008,0.282,0.006,0.246,0.079,0.233,0.114,0.016,0.095,0.009,0.028,0.007,0.18,0.24,0.06,0.07,0.088,0.052,0.2,0.0,0.0,0.0,0.3,0.003,0.0,-1.0
0.011,0.0,0.007,0.0,0.001,0.003,0.5,0.002,0.02,0.012,0.627,0.018,0.021,0.014,0.025,0.008,0.282,0.006,0.111,0.077,0.022,0.018,0.1,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.001,0.0,-1.0
0.065,0.0,0.085,0.04,0.0,0.146,0.57,0.0,0.163,0.005,0.686,0.007,0.017,0.005,0.02,0.003,0.146,0.001,0.072,0.069,0.064,0.039,0.025,0.044,0.038,0.138,0.01,0.0,0.028,0.002,0.022,0.037,0.077,0.13,0.0,0.0,0.0,0.114,0.251,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.003,0.0,0.0,0.02,0.005,0.686,0.007,0.017,0.005,0.02,0.003,0.146,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.014,0.0,0.0,0.011,0.5,0.002,0.0,0.005,0.686,0.007,0.017,0.005,0.02,0.003,0.146,0.001,0.0,0.038,0.0,0.018,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.001,0.0,-1.0
0.011,0.0,0.014,0.0,0.0,0.027,0.89,0.0,0.204,0.001,0.314,0.002,0.008,0.001,0.01,0.001,0.045,0.0,0.093,0.038,0.035,0.024,0.063,0.008,0.074,0.0,0.0,0.0,0.0,0.005,0.007,0.006,0.0,0.0,0.0,0.0,0.0,0.064,0.004,0.0,-1.0
0.011,0.011,0.085,0.0,0.0,0.097,0.91,0.068,0.041,0.003,0.588,0.004,0.007,0.003,0.011,0.002,0.146,0.001,0.053,0.103,0.046,0.054,0.189,0.035,0.042,0.082,0.059,0.0,0.012,0.004,0.012,0.025,0.017,0.178,0.0,0.0,0.0,0.094,0.003,0.0,1.0
0.022,0.011,0.121,0.04,0.0,0.158,0.585,0.059,0.02,0.004,0.627,0.005,0.008,0.004,0.011,0.002,0.182,0.001,0.033,0.075,0.031,0.042,0.141,0.009,0.031,0.045,0.035,0.0,0.013,0.004,0.009,0.012,0.014,0.094,0.0,0.0,0.0,0.125,0.001,0.0,-1.0
0.043,0.0,0.05,0.0,0.0,0.039,0.645,0.013,0.061,0.001,0.412,0.002,0.005,0.002,0.007,0.001,0.09,0.0,0.119,0.062,0.043,0.033,0.08,0.019,0.059,0.05,0.027,0.0,0.0,0.004,0.0,0.027,0.0,0.08,0.0,0.0,0.0,0.079,0.001,0.0,-1.0
0.022,0.0,0.014,0.0,0.0,0.014,0.5,0.0,0.041,0.001,0.412,0.002,0.005,0.002,0.007,0.001,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.097,0.0,0.057,0.0,0.0,0.092,0.65,0.006,0.061,0.002,0.471,0.003,0.006,0.002,0.008,0.001,0.116,0.0,0.065,0.077,0.016,0.039,0.088,0.008,0.044,0.0,0.033,0.0,0.0,0.0,0.0,0.031,0.0,0.1,0.0,0.0,0.0,0.13,0.001,0.0,1.0
0.022,0.0,0.035,0.0,0.0,0.021,0.75,0.002,0.02,0.002,0.471,0.003,0.006,0.002,0.008,0.001,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.011,0.0,0.021,0.0,0.0,0.061,1.0,0.002,0.02,0.003,0.451,0.005,0.008,0.003,0.01,0.002,0.139,0.001,0.123,0.218,0.13,0.101,0.233,0.031,0.078,0.082,0.111,0.0,0.148,0.049,0.05,0.022,0.0,0.334,0.0,0.0,0.0,0.286,0.009,0.0,-1.0
0.032,0.0,0.021,0.0,0.0,0.016,0.5,0.006,0.041,0.0,0.314,0.001,0.003,0.0,0.004,0.0,0.043,0.0,0.093,0.077,0.022,0.036,0.1,0.016,0.088,0.0,0.033,0.0,0.056,0.009,0.007,0.044,0.0,0.1,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.022,0.0,0.043,0.0,0.0,0.017,0.665,0.0,0.02,0.0,0.255,0.001,0.004,0.001,0.005,0.0,0.033,0.0,0.037,0.038,0.009,0.018,0.071,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.065,0.001,0.0,-1.0
0.022,0.0,0.043,0.0,0.0,0.048,0.665,0.0,0.0,0.002,0.569,0.003,0.011,0.002,0.014,0.001,0.076,0.0,0.026,0.038,0.009,0.018,0.1,0.0,0.042,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.001,0.0,-1.0
0.0,0.0,0.0,0.08,0.0,0.022,0.0,0.074,0.0,0.0,0.098,0.0,0.003,0.0,0.003,0.0,0.01,0.0,0.021,0.033,0.0,0.005,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0.0,0.0,-1.0
0.0,0.0,0.028,0.0,0.0,0.044,0.0,0.0,0.02,0.002,0.373,0.003,0.007,0.002,0.009,0.001,0.098,0.0,0.119,0.062,0.109,0.07,0.02,0.05,0.024,0.1,0.013,0.0,0.0,0.0,0.248,0.04,0.0,0.08,0.0,0.0,0.0,0.098,0.003,0.0,-1.0
0.0,0.0,0.028,0.0,0.0,0.047,0.0,0.0,0.02,0.002,0.373,0.004,0.007,0.003,0.009,0.001,0.101,0.0,0.104,0.062,0.113,0.075,0.02,0.05,0.024,0.1,0.013,0.0,0.0,0.0,0.251,0.04,0.0,0.08,0.0,0.0,0.0,0.098,0.003,0.0,-1.0
0.0,0.0,0.057,0.0,0.0,0.052,0.0,0.0,0.327,0.002,0.196,0.003,0.006,0.002,0.007,0.001,0.067,0.0,0.144,0.038,0.043,0.024,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.147,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.196,0.003,0.006,0.002,0.007,0.001,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.196,0.003,0.006,0.002,0.007,0.001,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.196,0.003,0.006,0.002,0.007,0.001,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.196,0.003,0.006,0.002,0.007,0.001,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.196,0.003,0.006,0.002,0.007,0.001,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.032,0.011,0.064,0.0,0.0,0.037,0.89,0.004,0.061,0.001,0.49,0.002,0.006,0.001,0.008,0.001,0.089,0.0,0.061,0.048,0.029,0.029,0.076,0.026,0.079,0.045,0.004,0.0,0.0,0.001,0.009,0.021,0.0,0.036,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.032,0.011,0.064,0.0,0.0,0.034,0.89,0.004,0.061,0.001,0.451,0.002,0.006,0.001,0.008,0.001,0.078,0.0,0.061,0.041,0.029,0.026,0.076,0.02,0.079,0.0,0.004,0.0,0.0,0.001,0.006,0.014,0.0,0.012,0.0,0.0,0.0,0.069,0.001,0.0,-1.0
0.032,0.011,0.064,0.0,0.0,0.037,0.89,0.004,0.061,0.001,0.529,0.002,0.006,0.001,0.009,0.001,0.085,0.0,0.061,0.048,0.029,0.029,0.076,0.026,0.079,0.045,0.004,0.0,0.0,0.001,0.011,0.021,0.014,0.036,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.032,0.011,0.064,0.0,0.0,0.037,0.89,0.004,0.061,0.001,0.529,0.002,0.006,0.001,0.009,0.001,0.085,0.0,0.061,0.048,0.029,0.029,0.076,0.026,0.079,0.045,0.004,0.0,0.0,0.001,0.011,0.021,0.014,0.036,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.032,0.011,0.064,0.0,0.0,0.037,0.89,0.004,0.061,0.001,0.529,0.002,0.006,0.001,0.009,0.001,0.085,0.0,0.061,0.048,0.029,0.029,0.076,0.026,0.079,0.045,0.004,0.0,0.0,0.001,0.011,0.021,0.014,0.036,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.032,0.011,0.064,0.0,0.0,0.037,0.89,0.004,0.061,0.001,0.51,0.002,0.006,0.001,0.008,0.001,0.085,0.0,0.061,0.048,0.026,0.029,0.076,0.026,0.079,0.045,0.004,0.0,0.0,0.001,0.011,0.021,0.014,0.036,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.032,0.011,0.064,0.0,0.0,0.037,0.89,0.004,0.061,0.001,0.51,0.002,0.006,0.001,0.009,0.001,0.082,0.0,0.061,0.048,0.029,0.029,0.076,0.026,0.079,0.045,0.004,0.0,0.0,0.001,0.011,0.021,0.014,0.036,0.0,0.0,0.0,0.073,0.001,0.0,-1.0
0.032,0.011,0.064,0.0,0.0,0.037,0.89,0.004,0.061,0.001,0.529,0.002,0.006,0.001,0.009,0.001,0.086,0.0,0.061,0.048,0.029,0.029,0.076,0.026,0.079,0.045,0.004,0.0,0.0,0.001,0.011,0.021,0.014,0.036,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.032,0.011,0.064,0.0,0.0,0.039,0.89,0.004,0.082,0.001,0.49,0.002,0.006,0.001,0.009,0.001,0.093,0.0,0.048,0.054,0.029,0.031,0.076,0.031,0.079,0.088,0.004,0.0,0.0,0.001,0.011,0.025,0.0,0.07,0.0,0.0,0.0,0.075,0.001,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.001,0.294,0.001,0.002,0.001,0.004,0.0,0.053,0.0,0.046,0.038,0.0,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.004,0.0,-1.0
0.011,0.0,0.0,0.0,0.0,0.018,0.9,0.0,0.0,0.001,0.353,0.001,0.003,0.001,0.005,0.0,0.063,0.0,0.052,0.046,0.013,0.024,0.1,0.019,0.0,0.05,0.0,0.0,0.0,0.0,0.012,0.018,0.015,0.04,0.0,0.0,0.0,0.052,0.007,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.001,0.314,0.001,0.004,0.001,0.005,0.0,0.039,0.0,0.046,0.038,0.0,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.004,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.001,0.275,0.001,0.003,0.001,0.005,0.0,0.043,0.0,0.046,0.038,0.0,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.004,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.001,0.275,0.001,0.003,0.001,0.005,0.0,0.043,0.0,0.046,0.038,0.0,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.004,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.001,0.255,0.001,0.003,0.001,0.004,0.0,0.041,0.0,0.046,0.038,0.0,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.004,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.001,0.275,0.001,0.003,0.001,0.004,0.0,0.038,0.0,0.046,0.038,0.0,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.004,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.001,0.275,0.001,0.003,0.001,0.004,0.0,0.043,0.0,0.046,0.038,0.0,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.004,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.02,0.001,0.333,0.002,0.004,0.001,0.006,0.001,0.074,0.0,0.028,0.038,0.005,0.02,0.1,0.008,0.0,0.0,0.0,0.0,0.0,0.069,0.127,0.006,0.154,0.0,0.0,0.0,0.0,0.054,0.004,0.0,-1.0
0.043,0.0,0.078,0.44,0.0,0.033,0.79,0.0,0.061,0.001,0.471,0.002,0.007,0.001,0.01,0.001,0.063,0.0,0.037,0.045,0.006,0.02,0.064,0.006,0.069,0.0,0.0,0.0,0.01,0.002,0.001,0.01,0.0,0.0,0.0,0.0,0.0,0.078,0.001,0.0,-1.0
0.011,0.0,0.05,0.0,0.0,0.023,1.0,0.0,0.041,0.001,0.412,0.001,0.005,0.001,0.007,0.0,0.054,0.0,0.019,0.083,0.011,0.026,0.083,0.016,0.069,0.042,0.0,0.0,0.019,0.0,0.03,0.015,0.025,0.066,0.0,0.0,0.0,0.083,0.001,0.0,-1.0
0.032,0.011,0.064,0.0,0.0,0.023,1.0,0.004,0.061,0.001,0.294,0.001,0.004,0.001,0.006,0.0,0.048,0.0,0.024,0.038,0.02,0.018,0.076,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.001,0.0,-1.0
0.022,0.011,0.064,0.0,0.0,0.025,0.945,0.002,0.082,0.001,0.294,0.001,0.005,0.001,0.006,0.0,0.048,0.0,0.054,0.038,0.029,0.022,0.076,0.006,0.079,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.073,0.001,0.0,-1.0
0.011,0.0,0.05,0.0,0.0,0.03,1.0,0.0,0.041,0.001,0.451,0.002,0.006,0.001,0.008,0.0,0.062,0.0,0.012,0.064,0.004,0.032,0.067,0.016,0.059,0.042,0.011,0.0,0.0,0.0,0.02,0.018,0.013,0.066,0.0,0.0,0.0,0.067,0.001,0.0,-1.0
0.032,0.011,0.064,0.0,0.0,0.023,0.945,0.004,0.061,0.001,0.294,0.001,0.004,0.001,0.006,0.0,0.045,0.0,0.028,0.038,0.018,0.018,0.076,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.001,0.0,-1.0
0.022,0.011,0.064,0.0,0.0,0.024,0.89,0.002,0.082,0.001,0.294,0.001,0.004,0.001,0.006,0.0,0.047,0.0,0.061,0.038,0.026,0.02,0.076,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.011,0.0,0.05,0.0,0.0,0.03,1.0,0.0,0.041,0.001,0.49,0.002,0.006,0.001,0.008,0.001,0.074,0.0,0.012,0.07,0.004,0.033,0.067,0.005,0.059,0.042,0.022,0.0,0.186,0.0,0.042,0.004,0.077,0.066,0.0,0.0,0.0,0.065,0.001,0.0,-1.0
0.032,0.011,0.064,0.0,0.0,0.023,0.945,0.004,0.061,0.001,0.314,0.001,0.004,0.001,0.006,0.0,0.048,0.0,0.028,0.038,0.018,0.018,0.076,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.001,0.0,-1.0
0.022,0.011,0.064,0.0,0.0,0.024,0.89,0.002,0.082,0.001,0.294,0.001,0.004,0.001,0.006,0.0,0.047,0.0,0.061,0.038,0.026,0.02,0.076,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.001,0.0,-1.0
0.011,0.0,0.05,0.0,0.0,0.031,1.0,0.0,0.041,0.001,0.49,0.002,0.006,0.001,0.009,0.001,0.065,0.0,0.019,0.096,0.015,0.037,0.083,0.031,0.069,0.082,0.022,0.0,0.092,0.0,0.035,0.022,0.077,0.066,0.0,0.0,0.0,0.087,0.001,0.0,-1.0
