@relation jena_jena-3.13.1
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.004,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.005,0.417,0.004,0.019,0.004,0.032,0.003,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.018,0.0,0.012,0.043,0.167,0.01,0.73,0.002,0.065,0.014,0.4,0.012,0.043,0.013,0.055,0.008,0.096,0.001,0.019,0.022,0.032,0.005,0.047,0.001,0.063,0.016,0.009,0.007,0.007,0.0,0.001,0.001,0.003,0.014,0.0,0.0,0.0,0.027,0.0,0.0,-1.0
0.0,0.0,0.027,0.0,0.0,0.006,0.0,0.004,0.043,0.008,0.167,0.007,0.015,0.008,0.019,0.004,0.084,0.001,0.186,0.019,0.011,0.004,0.088,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,-1.0
0.0,0.0,0.0,0.022,0.0,0.005,0.0,0.002,0.0,0.003,0.167,0.003,0.014,0.003,0.019,0.002,0.035,0.0,0.016,0.017,0.018,0.002,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.5,0.0,-1.0
0.031,0.0,0.027,0.0,0.333,0.013,0.65,0.0,0.109,0.018,0.417,0.015,0.048,0.017,0.06,0.011,0.108,0.002,0.111,0.051,0.068,0.013,0.029,0.001,0.018,0.022,0.037,0.018,0.009,0.0,0.001,0.004,0.0,0.111,0.0,0.0,0.0,0.024,0.0,0.0,-1.0
0.004,0.0,0.027,0.022,0.5,0.006,0.93,0.002,0.065,0.01,0.383,0.007,0.025,0.009,0.036,0.005,0.093,0.001,0.058,0.046,0.049,0.008,0.105,0.001,0.0,0.04,0.067,0.0,0.05,0.0,0.003,0.002,0.0,0.055,0.0,0.0,0.0,0.009,0.0,0.0,-1.0
0.004,0.0,0.012,0.0,0.0,0.002,0.835,0.0,0.022,0.01,0.383,0.007,0.025,0.009,0.036,0.005,0.093,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.036,0.0,0.039,0.0,0.667,0.02,0.78,0.001,0.109,0.026,0.517,0.02,0.048,0.024,0.063,0.016,0.184,0.005,0.055,0.029,0.029,0.009,0.073,0.001,0.167,0.0,0.019,0.007,0.0,0.0,0.0,0.002,0.0,0.03,0.018,0.0,0.0,0.048,0.0,0.0,-1.0
0.031,0.0,0.027,0.0,0.0,0.012,0.72,0.002,0.043,0.026,0.517,0.02,0.048,0.024,0.063,0.016,0.184,0.005,0.062,0.067,0.037,0.014,0.175,0.001,0.222,0.066,0.074,0.0,0.0,0.0,0.013,0.008,0.0,0.075,0.0,0.0,0.0,0.018,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.001,0.083,0.002,0.011,0.002,0.014,0.001,0.017,0.0,0.055,0.019,0.0,0.001,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,-1.0
0.058,0.0,0.082,0.022,0.333,0.033,0.595,0.002,0.152,0.046,0.583,0.036,0.085,0.043,0.101,0.03,0.206,0.011,0.108,0.053,0.09,0.014,0.074,0.003,0.035,0.084,0.018,0.027,0.013,0.0,0.011,0.004,0.004,0.091,0.0,0.0,0.0,0.031,0.0,0.0,1.0
0.027,0.0,0.043,0.0,0.0,0.009,0.625,0.001,0.043,0.046,0.583,0.036,0.085,0.043,0.101,0.03,0.206,0.011,0.097,0.038,0.081,0.009,0.088,0.003,0.112,0.0,0.037,0.0,0.0,0.0,0.004,0.003,0.0,0.091,0.0,0.0,0.0,0.017,0.0,0.0,1.0
0.013,0.0,0.023,0.0,0.0,0.003,0.5,0.005,0.022,0.046,0.583,0.036,0.085,0.043,0.101,0.03,0.206,0.011,0.042,0.025,0.032,0.004,0.088,0.0,0.055,0.0,0.037,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,1.0
0.0,0.0,0.0,0.043,0.0,0.002,0.0,0.013,0.0,0.001,0.083,0.001,0.006,0.001,0.008,0.0,0.008,0.0,0.014,0.013,0.0,0.001,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,-1.0
0.009,0.0,0.027,0.0,0.167,0.005,0.5,0.001,0.0,0.004,0.3,0.003,0.017,0.004,0.026,0.002,0.044,0.0,0.007,0.022,0.0,0.004,0.059,0.0,0.028,0.0,0.0,0.0,0.014,0.0,0.002,0.0,0.007,0.0,0.0,0.0,0.0,0.014,0.0,0.0,-1.0
0.009,0.0,0.023,0.0,0.0,0.005,0.835,0.004,0.087,0.006,0.3,0.004,0.019,0.005,0.028,0.003,0.055,0.0,0.062,0.022,0.012,0.005,0.073,0.001,0.083,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.015,0.0,0.0,0.0,0.017,0.0,0.0,-1.0
0.018,0.0,0.031,0.0,0.167,0.007,0.5,0.0,0.022,0.006,0.317,0.004,0.022,0.006,0.031,0.003,0.054,0.0,0.018,0.025,0.003,0.005,0.062,0.0,0.048,0.0,0.0,0.0,0.012,0.001,0.006,0.001,0.006,0.013,0.0,0.0,0.0,0.023,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.05,0.001,0.008,0.001,0.009,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.014,0.016,0.0,0.0,0.007,0.5,0.0,0.087,0.014,0.217,0.013,0.021,0.014,0.027,0.008,0.125,0.002,0.135,0.019,0.085,0.014,0.0,0.005,0.083,0.0,0.0,0.0,0.0,0.001,0.029,0.006,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,-1.0
0.013,0.014,0.004,0.0,0.167,0.001,0.5,0.001,0.022,0.014,0.217,0.013,0.021,0.014,0.027,0.008,0.125,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.009,0.0,0.012,0.0,0.0,0.002,0.5,0.005,0.022,0.002,0.133,0.001,0.006,0.002,0.01,0.001,0.026,0.0,0.021,0.019,0.0,0.005,0.044,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.0,0.022,0.0,0.001,0.0,0.002,0.022,0.0,0.067,0.001,0.004,0.0,0.006,0.0,0.008,0.0,0.042,0.019,0.0,0.001,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,-1.0
0.013,0.0,0.012,0.0,0.0,0.01,0.635,0.004,0.087,0.016,0.317,0.014,0.023,0.016,0.032,0.009,0.172,0.003,0.111,0.042,0.055,0.007,0.051,0.002,0.403,0.034,0.111,0.0,0.0,0.0,0.002,0.002,0.0,0.075,0.0,0.0,0.0,0.016,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.001,0.0,0.005,0.0,0.002,0.167,0.002,0.011,0.002,0.016,0.001,0.024,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,-1.0
0.0,0.0,0.016,0.0,0.0,0.004,0.0,0.001,0.065,0.006,0.217,0.005,0.015,0.006,0.022,0.003,0.066,0.0,0.09,0.022,0.057,0.006,0.0,0.003,0.278,0.0,0.0,0.0,0.0,0.001,0.0,0.004,0.0,0.015,0.0,0.0,0.0,0.028,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.067,0.001,0.01,0.001,0.012,0.001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.051,0.0,0.0,0.006,0.0,0.0,0.087,0.013,0.217,0.007,0.025,0.011,0.031,0.006,0.06,0.001,0.135,0.019,0.04,0.005,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.002,0.0,0.0,0.065,0.005,0.2,0.004,0.017,0.004,0.023,0.002,0.043,0.0,0.125,0.019,0.081,0.006,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,-1.0
0.0,0.0,0.054,0.0,0.0,0.013,0.0,0.0,0.087,0.026,0.217,0.018,0.035,0.023,0.042,0.014,0.109,0.003,0.161,0.019,0.122,0.009,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.006,0.0,0.013,0.0,0.0,0.042,0.02,0.0,0.0,-1.0
0.0,0.0,0.016,0.0,0.0,0.002,0.0,0.0,0.043,0.007,0.183,0.005,0.014,0.006,0.019,0.003,0.063,0.0,0.135,0.019,0.043,0.005,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,-1.0
0.0,0.0,0.043,0.0,0.0,0.006,0.0,0.001,0.043,0.012,0.183,0.007,0.024,0.01,0.029,0.006,0.05,0.001,0.089,0.019,0.028,0.004,0.0,0.001,0.067,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,-1.0
0.004,0.0,0.051,0.0,0.0,0.02,0.685,0.024,0.196,0.023,0.433,0.019,0.041,0.022,0.054,0.014,0.175,0.004,0.117,0.03,0.052,0.006,0.049,0.001,0.24,0.0,0.0,0.01,0.0,0.0,0.0,0.001,0.004,0.045,0.0,0.0,0.0,0.032,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.004,0.0,0.0,0.022,0.006,0.233,0.004,0.014,0.005,0.021,0.003,0.059,0.0,0.146,0.086,0.11,0.017,0.088,0.0,0.333,0.2,0.0,0.0,0.0,0.001,0.0,0.004,0.0,0.227,0.0,0.0,0.0,0.022,0.0,0.0,-1.0
0.004,0.0,0.121,0.0,0.167,0.012,0.565,0.011,0.065,0.018,0.333,0.015,0.034,0.017,0.044,0.01,0.13,0.002,0.028,0.02,0.026,0.004,0.079,0.0,0.162,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.007,0.0,0.0,-1.0
0.004,0.0,0.027,0.0,0.333,0.003,0.785,0.001,0.022,0.004,0.25,0.002,0.013,0.003,0.021,0.002,0.037,0.0,0.021,0.029,0.004,0.004,0.088,0.0,0.055,0.0,0.019,0.0,0.028,0.0,0.004,0.0,0.0,0.015,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.036,0.0,0.105,0.0,0.0,0.025,0.535,0.015,0.152,0.037,0.567,0.029,0.059,0.035,0.076,0.023,0.234,0.009,0.085,0.023,0.052,0.007,0.089,0.001,0.215,0.0,0.006,0.0,0.0,0.0,0.0,0.001,0.002,0.008,0.0,0.0,0.006,0.018,0.0,0.001,-1.0
0.0,0.0,0.016,0.022,0.0,0.002,0.0,0.0,0.0,0.002,0.067,0.001,0.006,0.002,0.008,0.001,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.004,0.005,0.016,0.0,0.333,0.002,1.0,0.003,0.043,0.002,0.2,0.002,0.01,0.002,0.016,0.001,0.028,0.0,0.021,0.019,0.006,0.004,0.066,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,-1.0
0.004,0.0,0.047,0.0,0.333,0.007,0.72,0.006,0.022,0.009,0.283,0.006,0.018,0.008,0.026,0.004,0.081,0.001,0.031,0.02,0.004,0.004,0.084,0.0,0.125,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.009,0.0,0.0,-1.0
0.004,0.0,0.105,0.0,0.167,0.013,0.575,0.021,0.065,0.017,0.333,0.013,0.037,0.015,0.047,0.009,0.101,0.002,0.055,0.02,0.032,0.004,0.081,0.0,0.192,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.009,0.0,0.0,1.0
0.009,0.0,0.027,0.0,0.167,0.005,0.5,0.001,0.0,0.006,0.333,0.005,0.012,0.006,0.022,0.003,0.108,0.001,0.0,0.029,0.006,0.005,0.088,0.0,0.208,0.0,0.056,0.0,0.0,0.0,0.006,0.001,0.01,0.023,0.0,0.0,0.0,0.013,0.0,0.0,-1.0
0.0,0.0,0.0,0.087,0.167,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.004,0.0,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.004,0.0,0.027,0.0,0.333,0.003,0.785,0.001,0.022,0.004,0.217,0.003,0.012,0.003,0.018,0.002,0.041,0.0,0.021,0.022,0.012,0.004,0.073,0.0,0.083,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.007,0.0,0.0,-1.0
0.0,0.0,0.066,0.065,0.0,0.007,0.0,0.024,0.087,0.009,0.217,0.007,0.03,0.009,0.036,0.005,0.048,0.0,0.047,0.019,0.013,0.004,0.041,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.003,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.13,0.001,0.05,0.001,0.01,0.001,0.011,0.001,0.007,0.0,0.042,0.019,0.0,0.001,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.004,0.0,0.012,0.0,0.0,0.002,0.5,0.007,0.109,0.005,0.283,0.005,0.018,0.005,0.027,0.003,0.062,0.0,0.083,0.023,0.059,0.006,0.018,0.001,0.067,0.0,0.022,0.0,0.0,0.0,0.003,0.001,0.0,0.018,0.0,0.0,0.0,0.011,0.0,0.029,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.067,0.003,0.012,0.003,0.014,0.002,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.05,0.001,0.008,0.001,0.009,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.049,0.0,0.066,0.0,0.0,0.01,0.5,0.0,0.043,0.015,0.367,0.013,0.038,0.014,0.049,0.009,0.109,0.002,0.081,0.021,0.031,0.004,0.014,0.0,0.035,0.0,0.012,0.0,0.0,0.003,0.0,0.0,0.006,0.01,0.0,0.0,0.0,0.017,0.0,0.0,-1.0
0.009,0.0,0.047,0.0,0.0,0.02,0.6,0.008,0.109,0.027,0.517,0.019,0.046,0.024,0.061,0.015,0.176,0.005,0.067,0.082,0.047,0.013,0.134,0.005,0.178,0.106,0.156,0.0,0.011,0.0,0.014,0.01,0.0,0.157,0.0,0.0,0.0,0.034,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.002,0.0,0.001,0.022,0.027,0.517,0.019,0.046,0.024,0.061,0.015,0.176,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.009,0.0,0.039,0.0,0.0,0.007,0.635,0.039,0.043,0.01,0.333,0.007,0.023,0.009,0.033,0.005,0.084,0.001,0.066,0.034,0.029,0.006,0.132,0.002,0.112,0.0,0.074,0.0,0.014,0.0,0.003,0.002,0.007,0.03,0.0,0.0,0.0,0.011,0.0,0.0,1.0
0.013,0.0,0.031,0.0,0.0,0.007,0.75,0.004,0.0,0.005,0.2,0.003,0.011,0.004,0.017,0.002,0.051,0.0,0.01,0.019,0.006,0.004,0.066,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,1.0
0.004,0.0,0.031,0.0,0.167,0.008,0.625,0.004,0.065,0.013,0.383,0.008,0.025,0.012,0.037,0.007,0.106,0.001,0.057,0.053,0.055,0.006,0.132,0.001,0.188,0.0,0.056,0.011,0.0,0.001,0.005,0.002,0.005,0.057,0.0,0.0,0.0,0.014,0.0,0.019,-1.0
0.04,0.014,0.066,0.022,0.0,0.018,0.5,0.016,0.065,0.028,0.517,0.022,0.045,0.026,0.06,0.017,0.211,0.006,0.03,0.033,0.026,0.007,0.1,0.001,0.167,0.028,0.048,0.0,0.004,0.001,0.007,0.003,0.004,0.044,0.0,0.0,0.0,0.014,0.0,0.007,-1.0
0.013,0.014,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.028,0.517,0.022,0.045,0.026,0.06,0.017,0.211,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.013,0.0,0.047,0.0,0.0,0.007,0.77,0.017,0.043,0.009,0.283,0.008,0.02,0.009,0.028,0.005,0.101,0.001,0.03,0.027,0.014,0.005,0.062,0.0,0.118,0.0,0.016,0.012,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.012,0.0,0.0,1.0
0.004,0.0,0.023,0.0,0.0,0.003,0.75,0.001,0.043,0.004,0.183,0.004,0.015,0.004,0.021,0.002,0.045,0.0,0.042,0.025,0.024,0.006,0.029,0.0,0.112,0.0,0.0,0.028,0.0,0.0,0.0,0.001,0.0,0.03,0.0,0.0,0.0,0.009,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.003,0.0,0.014,0.0,0.004,0.3,0.003,0.016,0.003,0.025,0.002,0.046,0.0,0.0,0.038,0.037,0.01,0.088,0.004,0.167,0.1,0.0,0.042,0.0,0.0,0.019,0.005,0.0,0.091,0.0,0.0,0.0,0.041,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.05,0.001,0.007,0.001,0.008,0.001,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.05,0.001,0.007,0.001,0.008,0.001,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.004,0.0,0.109,0.0,0.0,0.021,0.555,0.0,0.196,0.06,0.4,0.04,0.064,0.053,0.075,0.035,0.223,0.014,0.088,0.021,0.035,0.006,0.003,0.002,0.102,0.006,0.009,0.0,0.0,0.002,0.0,0.002,0.008,0.01,0.0,0.0,0.0,0.01,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.05,0.001,0.007,0.001,0.008,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.05,0.001,0.007,0.001,0.008,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.638,0.0,0.0,0.172,0.0,0.0,0.413,0.402,0.517,0.32,0.266,0.379,0.277,0.315,0.546,0.289,0.139,0.021,0.102,0.01,0.001,0.006,0.005,0.006,0.0,0.001,0.004,0.005,0.009,0.006,0.002,0.005,0.0,0.0,0.0,0.039,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.005,0.0,0.0,0.304,0.018,0.233,0.015,0.046,0.017,0.053,0.011,0.072,0.001,0.667,0.019,0.39,0.049,0.0,0.023,0.0,0.0,0.0,0.167,0.0,0.024,0.0,0.047,0.04,0.182,0.0,0.0,0.0,0.068,0.0,0.0,-1.0
0.296,0.261,0.093,0.0,0.0,0.056,0.58,0.109,0.391,0.057,0.317,0.048,0.095,0.055,0.103,0.039,0.147,0.01,0.082,0.02,0.047,0.007,0.036,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.005,0.0,0.0,0.0,0.024,0.0,0.0,1.0
0.004,0.0,0.004,0.0,0.0,0.002,0.5,0.0,0.109,0.007,0.25,0.007,0.023,0.007,0.03,0.004,0.071,0.001,0.292,0.077,0.195,0.018,0.088,0.013,0.167,0.4,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.273,0.0,0.0,0.0,0.046,0.0,0.0,-1.0
0.0,0.0,0.078,0.0,0.0,0.013,0.0,0.196,0.022,0.006,0.1,0.006,0.025,0.006,0.027,0.003,0.026,0.0,0.018,0.016,0.0,0.001,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,-1.0
0.0,0.0,0.035,0.0,0.0,0.005,0.0,0.004,0.022,0.002,0.067,0.002,0.01,0.002,0.012,0.001,0.018,0.0,0.033,0.019,0.0,0.001,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1.0
0.0,0.0,0.019,0.0,0.0,0.006,0.0,0.008,0.087,0.005,0.133,0.005,0.014,0.005,0.018,0.003,0.047,0.0,0.15,0.019,0.024,0.004,0.088,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,1.0
0.0,0.0,0.078,0.0,0.0,0.024,0.0,0.075,0.283,0.02,0.3,0.021,0.039,0.021,0.048,0.013,0.145,0.003,0.11,0.02,0.036,0.005,0.088,0.0,0.235,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.058,0.0,0.0,-1.0
0.0,0.0,0.016,0.0,0.0,0.002,0.0,0.0,0.0,0.002,0.067,0.002,0.006,0.002,0.008,0.001,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.058,0.0,0.459,0.0,0.0,0.158,0.575,0.006,0.391,0.187,0.8,0.132,0.176,0.169,0.198,0.133,0.5,0.112,0.079,0.021,0.049,0.004,0.006,0.0,0.303,0.004,0.002,0.0,0.001,0.0,0.0,0.0,0.001,0.005,0.0,0.0,0.003,0.04,0.0,0.0,1.0
0.009,0.0,0.035,0.0,0.0,0.022,0.5,0.001,0.022,0.187,0.8,0.132,0.176,0.169,0.198,0.133,0.5,0.112,0.057,0.156,0.095,0.025,0.175,0.006,0.23,0.25,0.348,0.0,0.021,0.002,0.043,0.008,0.13,0.182,0.0,0.0,0.0,0.02,0.0,0.0,1.0
0.009,0.0,0.008,0.0,0.0,0.012,0.5,0.0,0.065,0.187,0.8,0.132,0.176,0.169,0.198,0.133,0.5,0.112,0.073,0.086,0.098,0.022,0.044,0.006,0.25,0.4,0.083,0.0,0.0,0.003,0.022,0.008,0.04,0.182,0.0,0.0,0.0,0.037,0.0,0.0,1.0
0.161,0.05,0.377,0.0,0.0,0.085,0.56,0.167,0.457,0.103,0.617,0.072,0.181,0.093,0.196,0.073,0.207,0.026,0.09,0.03,0.046,0.006,0.037,0.001,0.162,0.004,0.023,0.003,0.0,0.0,0.001,0.002,0.004,0.035,0.0,0.0,0.0,0.024,0.0,0.001,1.0
0.0,0.0,0.016,0.0,0.333,0.002,0.0,0.0,0.0,0.002,0.067,0.001,0.005,0.002,0.007,0.001,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.333,0.001,0.0,0.0,0.0,0.0,0.05,0.0,0.003,0.0,0.004,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.016,0.065,0.0,0.002,0.0,0.001,0.0,0.002,0.067,0.002,0.006,0.002,0.008,0.001,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.016,0.022,0.167,0.002,0.0,0.0,0.0,0.002,0.067,0.001,0.005,0.002,0.007,0.001,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
