@relation nifi_rel-nifi-0.6.1
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.006,0.0,0.024,0.0,0.0,0.018,0.875,0.007,0.017,0.017,0.365,0.021,0.045,0.019,0.054,0.012,0.15,0.002,0.082,0.095,0.061,0.068,0.091,0.074,0.233,0.062,0.059,0.0,0.0,0.0,0.006,0.051,0.0,0.054,0.0,0.0,0.0,0.123,0.001,0.0,-1.0
0.017,0.0,0.012,0.0,0.0,0.005,0.5,0.014,0.008,0.003,0.154,0.003,0.007,0.003,0.011,0.002,0.057,0.0,0.034,0.048,0.0,0.027,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.001,0.0,-1.0
0.006,0.0,0.006,0.0,0.0,0.002,1.0,0.0,0.0,0.001,0.173,0.002,0.005,0.001,0.01,0.001,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.017,0.0,0.018,0.0,0.0,0.013,0.5,0.0,0.041,0.016,0.385,0.019,0.033,0.017,0.043,0.01,0.182,0.002,0.164,0.068,0.052,0.043,0.065,0.021,0.224,0.0,0.051,0.0,0.025,0.011,0.0,0.026,0.01,0.02,0.0,0.0,0.0,0.104,0.001,0.052,-1.0
0.017,0.0,0.015,0.0,0.0,0.006,0.5,0.0,0.008,0.006,0.212,0.007,0.016,0.006,0.022,0.003,0.078,0.0,0.05,0.048,0.01,0.027,0.091,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.001,0.0,-1.0
0.0,0.0,0.003,0.0,0.0,0.007,0.0,0.0,0.025,0.01,0.231,0.012,0.032,0.01,0.037,0.006,0.076,0.001,0.25,0.048,0.245,0.214,0.0,0.407,0.0,0.0,0.0,0.4,0.0,0.066,0.088,0.282,0.0,0.143,0.0,0.0,0.0,0.318,0.001,0.0,-1.0
0.006,0.0,0.012,0.0,0.0,0.023,0.665,0.007,0.025,0.032,0.519,0.037,0.068,0.034,0.08,0.023,0.245,0.007,0.136,0.15,0.076,0.111,0.065,0.095,0.184,0.178,0.067,0.028,0.0,0.066,0.0,0.073,0.081,0.143,0.0,0.0,0.0,0.153,0.004,0.0,-1.0
0.023,0.0,0.015,0.0,0.0,0.006,0.5,0.007,0.0,0.005,0.212,0.005,0.01,0.005,0.015,0.002,0.086,0.0,0.025,0.048,0.0,0.034,0.068,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.0,-1.0
0.023,0.0,0.018,0.0,0.0,0.057,0.59,0.01,0.091,0.061,0.712,0.076,0.15,0.067,0.166,0.052,0.305,0.019,0.165,0.171,0.106,0.156,0.064,0.096,0.143,0.075,0.118,0.12,0.0,0.074,0.009,0.09,0.079,0.114,0.0,0.0,0.0,0.209,0.011,0.036,1.0
0.012,0.0,0.018,0.0,0.0,0.006,0.665,0.0,0.008,0.004,0.212,0.005,0.015,0.005,0.02,0.002,0.062,0.0,0.025,0.048,0.007,0.025,0.03,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.047,0.17,0.0,-1.0
0.006,0.0,0.033,0.0,0.0,0.035,0.665,0.0,0.017,0.04,0.288,0.04,0.046,0.04,0.052,0.025,0.233,0.007,0.138,0.048,0.134,0.094,0.023,0.077,0.011,0.0,0.0,0.0,0.0,0.032,0.055,0.068,0.0,0.0,0.032,0.0,0.0,0.132,0.084,0.0,-1.0
0.07,0.0,0.052,0.0,0.0,0.043,0.585,0.003,0.066,0.048,0.654,0.056,0.108,0.051,0.124,0.037,0.285,0.013,0.125,0.089,0.058,0.065,0.039,0.024,0.194,0.018,0.025,0.028,0.0,0.011,0.019,0.04,0.021,0.061,0.0,0.0,0.0,0.12,0.006,0.039,-1.0
0.023,0.0,0.015,0.0,0.0,0.01,0.5,0.003,0.025,0.048,0.654,0.056,0.108,0.051,0.124,0.037,0.285,0.013,0.166,0.08,0.068,0.066,0.091,0.037,0.143,0.0,0.079,0.0,0.0,0.0,0.015,0.051,0.0,0.047,0.0,0.0,0.0,0.118,0.032,0.0,-1.0
0.0,0.0,0.003,0.0,0.0,0.003,0.0,0.0,0.0,0.048,0.654,0.056,0.108,0.051,0.124,0.037,0.285,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.006,0.0,0.003,0.0,0.0,0.002,0.5,0.0,0.0,0.048,0.654,0.056,0.108,0.051,0.124,0.037,0.285,0.013,0.0,0.048,0.061,0.054,0.091,0.037,0.143,0.0,0.0,0.0,0.0,0.013,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.091,0.001,0.0,-1.0
0.012,0.0,0.018,0.0,0.0,0.01,0.855,0.0,0.041,0.011,0.365,0.014,0.039,0.012,0.048,0.008,0.107,0.001,0.114,0.061,0.023,0.063,0.078,0.011,0.02,0.0,0.034,0.0,0.0,0.004,0.0,0.011,0.01,0.041,0.056,0.0,0.0,0.079,0.001,0.0,-1.0
0.093,0.0,0.036,0.0,0.0,0.098,0.59,0.003,0.058,0.105,0.846,0.124,0.208,0.113,0.227,0.091,0.424,0.046,0.113,0.185,0.094,0.137,0.097,0.053,0.254,0.018,0.113,0.134,0.007,0.029,0.01,0.046,0.066,0.196,0.016,0.0,0.0,0.256,0.006,0.0,-1.0
0.017,0.0,0.027,0.0,0.0,0.044,0.71,0.0,0.025,0.049,0.5,0.05,0.094,0.049,0.105,0.035,0.231,0.01,0.192,0.083,0.126,0.119,0.045,0.071,0.047,0.062,0.009,0.1,0.0,0.023,0.03,0.053,0.024,0.083,0.032,0.0,0.0,0.139,0.001,0.0,1.0
0.041,0.0,0.009,0.0,0.0,0.034,0.665,0.003,0.008,0.035,0.5,0.034,0.076,0.035,0.088,0.024,0.192,0.006,0.09,0.2,0.269,0.179,0.036,0.037,0.057,0.0,0.118,0.16,0.0,0.026,0.0,0.077,0.014,0.171,0.0,0.0,0.0,0.22,0.009,0.091,-1.0
0.017,0.006,0.009,0.0,0.0,0.004,0.5,0.0,0.025,0.004,0.231,0.005,0.011,0.005,0.017,0.002,0.084,0.0,0.075,0.048,0.0,0.031,0.045,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.05,0.001,0.0,-1.0
0.023,0.006,0.012,0.0,0.0,0.005,0.5,0.014,0.017,0.005,0.231,0.007,0.015,0.006,0.021,0.003,0.082,0.0,0.034,0.048,0.0,0.027,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.001,0.0,-1.0
0.0,0.0,0.003,0.0,0.0,0.001,0.0,0.007,0.0,0.001,0.192,0.001,0.003,0.001,0.008,0.0,0.029,0.0,0.0,0.048,0.02,0.027,0.091,0.0,0.286,0.0,0.0,0.0,0.176,0.0,0.044,0.0,0.143,0.0,0.0,0.0,0.0,0.036,0.009,0.0,-1.0
0.017,0.0,0.021,0.0,0.0,0.008,0.645,0.014,0.008,0.004,0.192,0.003,0.008,0.004,0.013,0.002,0.052,0.0,0.007,0.048,0.0,0.031,0.052,0.005,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.039,0.001,0.0,-1.0
0.017,0.0,0.027,0.0,0.0,0.011,0.5,0.017,0.017,0.006,0.25,0.004,0.011,0.005,0.017,0.003,0.073,0.0,0.016,0.048,0.004,0.031,0.061,0.004,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.008,0.0,0.0,0.0,0.0,0.041,0.001,0.0,-1.0
0.081,0.0,0.1,0.0,0.0,0.045,0.5,0.021,0.025,0.029,0.385,0.021,0.042,0.025,0.051,0.016,0.162,0.003,0.016,0.058,0.009,0.037,0.058,0.003,0.06,0.015,0.018,0.0,0.0,0.0,0.005,0.023,0.004,0.017,0.0,0.0,0.0,0.05,0.001,0.0,-1.0
0.006,0.0,0.003,0.0,0.0,0.021,0.5,0.003,0.041,0.023,0.346,0.025,0.065,0.024,0.073,0.016,0.118,0.002,0.25,0.381,1.0,0.617,0.091,0.593,0.286,0.5,0.0,0.4,0.0,0.066,0.221,0.462,0.0,0.429,0.0,0.0,0.0,0.464,0.001,0.364,-1.0
0.006,0.0,0.012,0.0,0.0,0.004,1.0,0.0,0.0,0.002,0.154,0.002,0.005,0.002,0.009,0.001,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.035,0.018,0.009,0.0,0.0,0.023,0.5,0.076,0.025,0.016,0.385,0.018,0.042,0.017,0.051,0.011,0.138,0.002,0.1,0.159,0.068,0.125,0.091,0.049,0.096,0.0,0.0,0.2,0.0,0.022,0.0,0.034,0.071,0.19,0.0,0.0,0.0,0.309,0.004,0.0,-1.0
0.006,0.0,0.009,0.0,0.0,0.025,1.0,0.021,0.008,0.016,0.481,0.018,0.043,0.017,0.056,0.011,0.162,0.002,0.012,0.155,0.056,0.101,0.0,0.009,0.214,0.0,0.0,0.05,0.0,0.02,0.0,0.006,0.0,0.179,0.0,0.0,0.0,0.2,0.003,0.136,-1.0
0.012,0.0,0.009,0.0,0.0,0.004,0.5,0.0,0.0,0.002,0.154,0.001,0.004,0.002,0.008,0.001,0.035,0.0,0.0,0.048,0.01,0.031,0.045,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.027,0.001,0.0,-1.0
0.023,0.0,0.015,0.0,0.0,0.006,0.5,0.0,0.0,0.004,0.173,0.003,0.007,0.003,0.011,0.002,0.057,0.0,0.0,0.048,0.005,0.034,0.068,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.006,0.0,0.012,0.0,0.0,0.004,1.0,0.0,0.0,0.002,0.154,0.002,0.005,0.002,0.009,0.001,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.047,0.006,0.043,0.0,0.0,0.243,0.65,0.007,0.19,0.221,0.712,0.222,0.251,0.221,0.265,0.183,0.542,0.118,0.129,0.206,0.087,0.139,0.209,0.069,0.27,0.142,0.275,0.008,0.004,0.018,0.079,0.052,0.009,0.134,0.044,0.0,0.0,0.137,0.001,0.004,-1.0
0.006,0.0,0.009,0.0,0.0,0.006,0.5,0.0,0.008,0.008,0.269,0.009,0.022,0.008,0.029,0.005,0.091,0.001,0.125,0.048,0.051,0.04,0.023,0.037,0.036,0.0,0.0,0.0,0.0,0.013,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.095,0.001,0.0,-1.0
0.023,0.0,0.024,0.0,0.0,0.009,0.75,0.003,0.0,0.004,0.173,0.003,0.007,0.004,0.011,0.002,0.055,0.0,0.0,0.048,0.0,0.027,0.045,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.027,0.001,0.0,-1.0
0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.017,0.006,0.212,0.006,0.016,0.006,0.022,0.003,0.067,0.0,0.125,0.095,0.133,0.085,0.182,0.037,0.143,0.0,0.118,0.0,0.0,0.0,0.0,0.026,0.0,0.143,0.0,0.0,0.0,0.068,0.001,0.0,-1.0
0.052,0.0,0.055,0.0,0.0,0.019,0.75,0.003,0.0,0.01,0.173,0.007,0.019,0.009,0.023,0.005,0.062,0.0,0.006,0.048,0.0,0.027,0.045,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.033,0.001,0.0,-1.0
0.0,0.0,0.006,0.0,0.0,0.008,0.0,0.0,0.025,0.009,0.231,0.009,0.023,0.009,0.029,0.005,0.076,0.001,0.125,0.119,0.276,0.121,0.227,0.019,0.143,0.0,0.176,0.0,0.0,0.0,0.0,0.013,0.0,0.143,0.0,0.0,0.0,0.059,0.001,0.0,-1.0
0.047,0.006,0.033,0.0,0.0,0.035,0.59,0.0,0.025,0.03,0.596,0.034,0.061,0.032,0.076,0.021,0.275,0.007,0.1,0.091,0.073,0.075,0.012,0.043,0.347,0.075,0.035,0.078,0.0,0.005,0.031,0.037,0.025,0.143,0.0,0.0,0.0,0.088,0.001,0.015,-1.0
0.0,0.0,0.0,0.014,0.0,0.015,0.0,0.003,0.017,0.003,0.077,0.006,0.014,0.005,0.015,0.002,0.041,0.0,0.038,0.048,0.0,0.009,0.0,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0,0.0,1.0
0.0,0.0,0.003,0.0,0.0,0.003,0.0,0.003,0.0,0.004,0.25,0.005,0.015,0.005,0.022,0.003,0.071,0.0,0.1,0.095,0.082,0.098,0.091,0.111,0.143,0.0,0.0,0.2,0.0,0.0,0.0,0.077,0.0,0.143,0.0,0.0,0.0,0.191,0.009,0.0,-1.0
0.0,0.0,0.003,0.0,0.0,0.004,0.0,0.003,0.008,0.005,0.269,0.006,0.018,0.006,0.025,0.003,0.076,0.0,0.15,0.095,0.122,0.134,0.091,0.148,0.143,0.0,0.0,0.2,0.0,0.0,0.0,0.103,0.0,0.143,0.0,0.0,0.0,0.227,0.009,0.0,-1.0
0.023,0.006,0.021,0.0,0.333,0.025,0.5,0.0,0.058,0.03,0.462,0.036,0.079,0.032,0.09,0.022,0.183,0.005,0.1,0.148,0.124,0.122,0.0,0.107,0.214,0.0,0.047,0.22,0.035,0.025,0.009,0.079,0.064,0.2,0.0,0.0,0.0,0.226,0.023,0.073,1.0
0.0,0.0,0.003,0.0,0.0,0.003,0.0,0.003,0.0,0.005,0.25,0.005,0.017,0.005,0.023,0.003,0.067,0.0,0.1,0.095,0.082,0.098,0.091,0.111,0.143,0.0,0.0,0.2,0.0,0.0,0.0,0.077,0.0,0.143,0.0,0.0,0.0,0.209,0.009,0.0,-1.0
0.0,0.0,0.003,0.0,0.0,0.004,0.0,0.003,0.008,0.005,0.269,0.006,0.019,0.006,0.026,0.003,0.074,0.0,0.15,0.095,0.122,0.134,0.091,0.148,0.143,0.0,0.0,0.2,0.0,0.0,0.0,0.103,0.0,0.143,0.0,0.0,0.0,0.236,0.009,0.0,-1.0
0.035,0.0,0.024,0.0,0.0,0.013,0.69,0.0,0.058,0.011,0.269,0.013,0.032,0.012,0.038,0.007,0.095,0.001,0.062,0.066,0.013,0.041,0.045,0.009,0.09,0.0,0.015,0.0,0.0,0.003,0.0,0.029,0.0,0.036,0.0,0.0,0.0,0.05,0.001,0.0,-1.0
0.006,0.0,0.009,0.0,0.0,0.004,1.0,0.0,0.008,0.003,0.231,0.003,0.011,0.003,0.017,0.001,0.046,0.0,0.034,0.063,0.0,0.036,0.091,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.015,0.008,0.0,0.047,0.0,0.0,0.0,0.045,0.001,0.0,-1.0
0.023,0.0,0.018,0.0,0.0,0.011,0.75,0.0,0.05,0.01,0.269,0.01,0.028,0.01,0.035,0.006,0.087,0.001,0.075,0.071,0.017,0.046,0.061,0.012,0.071,0.0,0.02,0.0,0.0,0.004,0.0,0.03,0.0,0.047,0.0,0.0,0.0,0.053,0.001,0.0,-1.0
0.012,0.0,0.006,0.0,0.0,0.024,0.875,0.01,0.025,0.024,0.577,0.022,0.076,0.023,0.091,0.016,0.14,0.003,0.066,0.222,0.197,0.185,0.061,0.16,0.239,0.082,0.0,0.2,0.0,0.057,0.015,0.111,0.166,0.333,0.0,0.0,0.0,0.512,0.006,0.091,-1.0
0.0,0.0,0.006,0.0,0.0,0.004,0.0,0.003,0.0,0.024,0.577,0.022,0.076,0.023,0.091,0.016,0.14,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.081,0.036,0.021,0.014,0.0,0.063,0.665,0.01,0.132,0.078,0.712,0.082,0.172,0.079,0.188,0.062,0.287,0.022,0.153,0.126,0.1,0.091,0.037,0.052,0.193,0.015,0.069,0.048,0.021,0.019,0.011,0.05,0.046,0.126,0.048,0.0,0.0,0.165,0.003,0.037,-1.0
0.0,0.0,0.003,0.0,0.0,0.008,0.0,0.003,0.033,0.078,0.712,0.082,0.172,0.079,0.188,0.062,0.287,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.012,0.0,0.009,0.0,0.0,0.009,0.0,0.017,0.0,0.005,0.231,0.006,0.016,0.005,0.022,0.003,0.072,0.0,0.038,0.036,0.0,0.016,0.045,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,-1.0
0.012,0.0,0.009,0.0,0.0,0.004,0.5,0.01,0.0,0.005,0.231,0.006,0.016,0.005,0.022,0.003,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.012,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.0,0.0,0.038,0.001,0.003,0.0,0.003,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.021,0.0,0.0,0.02,0.0,0.0,0.025,0.024,0.269,0.021,0.03,0.023,0.036,0.013,0.167,0.003,0.178,0.054,0.111,0.087,0.0,0.074,0.0,0.0,0.0,0.058,0.0,0.049,0.101,0.073,0.0,0.041,0.0,0.0,0.0,0.148,0.001,0.0,-1.0
0.006,0.0,0.018,0.0,0.0,0.025,0.915,0.0,0.066,0.041,0.385,0.038,0.061,0.039,0.07,0.026,0.21,0.007,0.217,0.071,0.279,0.121,0.015,0.093,0.047,0.0,0.039,0.034,0.0,0.053,0.11,0.073,0.0,0.024,0.0,0.0,0.0,0.142,0.001,0.0,-1.0
0.006,0.0,0.006,0.0,0.333,0.004,0.5,0.003,0.025,0.041,0.385,0.038,0.061,0.039,0.07,0.026,0.21,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.001,0.058,0.001,0.004,0.001,0.005,0.0,0.008,0.0,0.0,0.032,0.0,0.006,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.0,0.0,-1.0
0.006,0.0,0.015,0.028,0.0,0.005,1.0,0.0,0.0,0.003,0.154,0.003,0.006,0.003,0.01,0.001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.006,0.0,0.015,0.0,0.333,0.005,1.0,0.0,0.0,0.003,0.154,0.003,0.006,0.003,0.01,0.001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.006,0.0,0.015,0.0,0.333,0.005,1.0,0.0,0.0,0.003,0.173,0.003,0.006,0.003,0.011,0.001,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.017,0.008,0.005,0.096,0.008,0.021,0.006,0.023,0.003,0.038,0.0,0.005,0.045,0.0,0.008,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.0,-1.0
0.0,0.0,0.006,0.0,0.0,0.013,0.0,0.007,0.008,0.011,0.423,0.01,0.023,0.01,0.034,0.006,0.141,0.001,0.05,0.19,0.098,0.118,0.109,0.059,0.2,0.2,0.094,0.12,0.0,0.032,0.062,0.051,0.114,0.2,0.0,0.0,0.0,0.187,0.009,0.0,-1.0
0.006,0.006,0.003,0.0,0.0,0.002,1.0,0.0,0.025,0.005,0.269,0.006,0.019,0.005,0.026,0.003,0.073,0.0,0.075,0.048,0.01,0.031,0.045,0.019,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.077,0.002,0.0,-1.0
0.012,0.012,0.0,0.0,0.0,0.002,0.5,0.003,0.008,0.005,0.25,0.005,0.015,0.005,0.021,0.003,0.074,0.0,0.05,0.048,0.02,0.054,0.091,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.145,0.004,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.001,0.002,0.0,0.002,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.018,0.0,0.0,0.005,0.0,0.0,0.025,0.005,0.154,0.006,0.016,0.005,0.02,0.003,0.055,0.0,0.05,0.048,0.0,0.024,0.061,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.001,0.0,-1.0
0.017,0.006,0.012,0.0,0.0,0.01,0.8,0.0,0.041,0.012,0.365,0.014,0.038,0.013,0.047,0.008,0.115,0.001,0.088,0.06,0.051,0.063,0.023,0.037,0.143,0.0,0.029,0.0,0.0,0.007,0.011,0.032,0.0,0.036,0.1,0.0,0.0,0.091,0.002,0.045,-1.0
0.047,0.036,0.009,0.0,0.0,0.009,0.8,0.0,0.041,0.019,0.365,0.017,0.038,0.018,0.047,0.011,0.144,0.002,0.062,0.048,0.0,0.022,0.045,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.002,0.0,-1.0
0.006,0.006,0.006,0.0,0.0,0.002,1.0,0.0,0.025,0.002,0.192,0.003,0.008,0.003,0.013,0.001,0.058,0.0,0.025,0.048,0.0,0.018,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.002,0.0,-1.0
0.017,0.0,0.012,0.0,0.0,0.029,0.5,0.062,0.017,0.034,0.538,0.033,0.074,0.033,0.087,0.023,0.201,0.006,0.034,0.135,0.106,0.091,0.03,0.056,0.167,0.25,0.098,0.0,0.03,0.026,0.0,0.047,0.012,0.19,0.0,0.0,0.0,0.23,0.009,0.03,-1.0
0.017,0.0,0.012,0.0,0.0,0.011,0.5,0.021,0.0,0.009,0.212,0.009,0.016,0.009,0.021,0.005,0.097,0.001,0.0,0.048,0.02,0.03,0.036,0.004,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,-1.0
0.017,0.0,0.015,0.0,0.0,0.025,0.645,0.0,0.0,0.018,0.519,0.017,0.039,0.018,0.053,0.011,0.178,0.002,0.03,0.114,0.057,0.082,0.091,0.044,0.143,0.05,0.0,0.0,0.0,0.029,0.018,0.041,0.086,0.086,0.0,0.0,0.0,0.298,0.002,0.036,-1.0
0.052,0.012,0.03,0.0,0.0,0.052,0.69,0.038,0.033,0.044,0.731,0.041,0.087,0.043,0.105,0.03,0.288,0.011,0.034,0.143,0.107,0.117,0.081,0.099,0.08,0.14,0.092,0.044,0.0,0.019,0.0,0.077,0.024,0.127,0.0,0.0,0.0,0.215,0.006,0.04,-1.0
0.017,0.0,0.018,0.0,0.0,0.006,0.75,0.003,0.0,0.044,0.731,0.041,0.087,0.043,0.105,0.03,0.288,0.011,0.0,0.048,0.0,0.025,0.023,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.039,0.001,0.0,-1.0
0.006,0.0,0.006,0.0,0.0,0.005,0.835,0.069,0.008,0.003,0.231,0.003,0.01,0.003,0.016,0.002,0.05,0.0,0.05,0.048,0.041,0.036,0.045,0.019,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.055,0.005,0.0,-1.0
0.023,0.006,0.03,0.0,0.0,0.031,0.645,0.021,0.033,0.03,0.423,0.031,0.062,0.031,0.072,0.02,0.183,0.005,0.116,0.073,0.053,0.061,0.084,0.02,0.131,0.038,0.027,0.016,0.0,0.0,0.0,0.016,0.0,0.077,0.0,0.0,0.0,0.076,0.003,0.0,-1.0
0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.003,0.008,0.03,0.423,0.031,0.062,0.031,0.072,0.02,0.183,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.0,0.03,0.423,0.031,0.062,0.031,0.072,0.02,0.183,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.017,0.0,0.006,0.0,0.0,0.073,0.68,0.014,0.05,0.065,0.596,0.067,0.136,0.066,0.149,0.05,0.251,0.015,0.084,0.222,0.17,0.173,0.061,0.197,0.274,0.25,0.118,0.166,0.074,0.027,0.026,0.139,0.03,0.369,0.0,0.0,0.0,0.246,0.008,0.038,-1.0
