,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
138034,pulsar,v1.21.0-incubating-candidate-3,False,1.0,0.0,23.0,0.0,1.0,489.0,0.44,0.0,20.0,3176.0,41.0,2138.0,322.0,5314.0,363.0,45189.33,136.11,6150941.44,5.48,2.14,11.52,23.62,0.1,4.43,0.33,0.62,0.1,0.38,0.05,4.52,3.14,4.38,0.38,0.9,0.33,0.0,0.1,29.05,0.9,0.81,381
138035,pulsar,v1.21.0-incubating-candidate-3,False,37.0,0.0,2.0,3.0,0.0,250.0,0.0,0.0,16.0,1648.0,37.0,1083.0,234.0,2731.0,271.0,22072.35,85.62,1889874.14,2.67,1.44,7.56,16.78,0.44,1.89,1.0,0.22,0.11,0.0,0.22,6.11,1.33,5.22,1.67,0.33,0.0,0.0,0.0,16.89,0.44,0.67,381
138036,pulsar,v1.21.0-incubating-candidate-3,False,5.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0,7.0,1648.0,37.0,1083.0,234.0,2731.0,271.0,22072.35,85.62,1889874.14,1.5,1.5,3.0,6.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,9.0,0.0,1.0,381
138037,pulsar,v1.21.0-incubating-candidate-3,False,5.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,5.0,1648.0,37.0,1083.0,234.0,2731.0,271.0,22072.35,85.62,1889874.14,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,381
138038,pulsar,v1.21.0-incubating-candidate-3,False,1.0,0.0,1.0,0.0,1.0,22.0,1.0,0.0,0.0,162.0,20.0,120.0,59.0,282.0,79.0,1777.67,20.34,36155.92,2.67,1.33,4.0,6.33,0.0,0.67,0.0,0.33,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.67,0.0,0.0,0.33,6.33,0.33,0.33,381
138039,pulsar,v1.21.0-incubating-candidate-3,False,2.0,0.0,10.0,0.0,1.0,542.0,0.27,0.0,7.0,3186.0,34.0,2112.0,202.0,5298.0,236.0,41762.24,177.74,7422928.56,8.27,6.45,14.91,48.91,0.27,12.91,0.09,2.55,4.0,0.0,0.55,11.64,13.0,19.09,11.82,1.45,0.0,0.0,0.0,37.64,1.09,7.09,381
138040,pulsar,v1.21.0-incubating-candidate-3,False,19.0,0.0,43.0,0.0,0.0,766.0,0.14,0.0,26.0,5483.0,38.0,3440.0,416.0,8923.0,454.0,78759.29,157.12,12374296.48,6.61,1.2,14.24,18.22,0.2,3.0,0.1,0.12,0.02,0.0,0.66,1.88,5.59,3.68,0.05,0.34,0.22,0.0,0.24,27.9,1.15,0.0,381
138041,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,2.0,0.0,1.0,48.0,-1.0,0.0,6.0,319.0,25.0,256.0,94.0,575.0,119.0,3964.52,34.04,134962.39,4.75,1.5,6.5,11.0,0.0,3.0,0.0,0.25,0.0,0.25,0.0,1.75,3.25,3.0,0.25,0.5,0.0,0.0,0.0,13.25,2.5,0.0,381
138042,pulsar,v1.21.0-incubating-candidate-3,False,1.0,0.0,15.0,0.0,1.0,198.0,0.41,0.0,10.0,1317.0,29.0,921.0,156.0,2238.0,185.0,16855.23,85.61,1442905.08,4.11,1.32,6.53,10.05,0.0,2.47,0.63,0.11,0.0,0.16,0.0,1.32,1.32,2.58,0.0,0.16,0.11,0.0,0.05,13.74,1.32,0.0,381
138043,pulsar,v1.21.0-incubating-candidate-3,False,7.0,0.0,6.0,0.0,0.0,112.0,0.22,0.0,2.0,423.0,34.0,225.0,69.0,648.0,103.0,4332.85,55.43,240190.73,1.33,3.11,2.33,9.11,1.67,1.22,0.56,0.44,1.0,0.0,0.0,0.0,1.33,1.78,0.22,1.11,0.0,0.0,0.0,24.44,118.67,0.0,381
138044,pulsar,v1.21.0-incubating-candidate-3,False,12.0,0.0,11.0,0.0,0.0,103.0,0.13,0.0,2.0,621.0,34.0,409.0,123.0,1030.0,157.0,7513.46,56.53,424724.25,1.36,2.0,2.64,5.71,0.64,0.29,0.5,0.0,0.5,0.0,0.07,0.29,0.07,0.5,0.07,0.29,0.0,0.0,0.07,10.14,157.07,0.14,381
138045,pulsar,v1.21.0-incubating-candidate-3,False,13.0,0.0,9.0,0.0,0.0,133.0,0.2,1.0,7.0,915.0,42.0,537.0,148.0,1452.0,190.0,10991.43,76.2,837502.43,1.06,2.18,3.12,7.53,1.41,0.76,0.35,0.0,0.47,0.0,0.12,0.94,0.41,0.65,0.29,0.35,0.0,0.0,0.24,9.53,191.53,0.65,381
138046,pulsar,v1.21.0-incubating-candidate-3,False,3.0,0.0,5.0,0.0,0.0,119.0,0.0,1.0,10.0,765.0,42.0,481.0,170.0,1246.0,212.0,9628.99,59.42,572131.86,3.67,3.33,8.17,16.33,0.67,3.17,1.33,0.17,0.5,0.33,0.5,2.0,0.83,3.33,1.17,1.17,0.0,0.0,0.67,24.17,1.33,2.0,381
138047,pulsar,v1.21.0-incubating-candidate-3,False,40.0,2.0,56.0,0.0,0.0,1037.0,0.03,25.0,33.0,5912.0,49.0,3576.0,794.0,9488.0,843.0,92217.56,110.34,10175522.63,3.71,2.53,7.61,13.93,0.84,2.2,0.76,0.01,0.32,0.28,0.07,1.15,0.35,1.83,0.19,1.4,0.05,0.0,0.85,18.64,1.71,0.84,381
138048,pulsar,v1.21.0-incubating-candidate-3,False,2.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,5912.0,49.0,3576.0,794.0,9488.0,843.0,92217.56,110.34,10175522.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138049,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,19.0,14.0,0.0,113.0,-1.0,4.0,1.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,381
138050,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138051,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138052,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138053,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,2.0,0.0,1.0,8.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138054,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,2.0,0.0,1.0,8.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138055,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138056,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138057,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138058,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138059,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138060,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,1.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138061,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138062,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138063,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,0.0,321.0,14.0,207.0,46.0,528.0,60.0,3118.84,31.5,98243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
138064,pulsar,v1.21.0-incubating-candidate-3,False,24.0,0.0,32.0,0.0,0.0,437.0,0.0,41.0,15.0,2326.0,46.0,1310.0,352.0,3636.0,398.0,31402.77,85.6,2687969.81,2.62,2.51,5.89,11.0,0.68,1.46,0.76,0.14,0.38,0.11,0.11,0.7,0.81,2.46,0.14,0.73,0.0,0.0,0.14,17.11,1.22,0.54,381
138065,pulsar,v1.21.0-incubating-candidate-3,False,3.0,0.0,6.0,0.0,0.0,23.0,0.5,3.0,0.0,2326.0,46.0,1310.0,352.0,3636.0,398.0,31402.77,85.6,2687969.81,0.33,1.0,0.0,3.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,5.33,1.0,0.0,381
138066,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,0.0,0.0,0.0,30.0,-1.0,2.0,1.0,93.0,12.0,83.0,47.0,176.0,59.0,1035.35,10.6,10970.25,0.73,0.87,0.0,0.87,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,381
138067,pulsar,v1.21.0-incubating-candidate-3,False,4.0,0.0,2.0,0.0,0.0,34.0,0.0,2.0,0.0,203.0,30.0,144.0,69.0,347.0,99.0,2300.39,31.3,72012.11,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,381
138068,pulsar,v1.21.0-incubating-candidate-3,False,27.0,0.0,27.0,0.0,0.0,316.0,0.06,34.0,9.0,1566.0,42.0,878.0,241.0,2444.0,283.0,19905.54,76.51,1522898.07,1.21,1.96,2.67,7.25,1.0,0.25,0.29,0.0,0.17,0.08,0.08,0.58,0.21,0.46,0.08,0.83,0.0,0.0,0.13,8.83,2.38,0.33,381
138069,pulsar,v1.21.0-incubating-candidate-3,False,11.0,0.0,9.0,0.0,1.0,96.0,0.17,2.0,4.0,1566.0,42.0,878.0,241.0,2444.0,283.0,19905.54,76.51,1522898.07,1.5,1.5,3.38,7.88,0.38,0.25,1.25,0.0,0.13,0.0,0.13,0.25,0.75,2.5,0.0,0.38,0.0,0.0,0.13,11.0,1.88,0.25,381
138070,pulsar,v1.21.0-incubating-candidate-3,False,4.0,1.0,1.0,0.0,0.0,38.0,0.0,1.0,3.0,226.0,20.0,169.0,71.0,395.0,91.0,2570.58,23.8,61187.02,2.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,381
138071,pulsar,v1.21.0-incubating-candidate-3,False,10.0,0.0,10.0,0.0,0.0,142.0,0.0,1.0,8.0,750.0,32.0,484.0,156.0,1234.0,188.0,9322.36,49.64,462771.64,2.78,2.11,5.78,13.33,0.56,1.44,0.89,0.0,0.0,0.78,0.11,0.67,0.44,1.89,0.22,1.11,0.0,0.0,0.67,10.78,4.56,0.56,381
138072,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,0.0,0.0,0.0,8.0,-1.0,1.0,0.0,43.0,10.0,35.0,26.0,78.0,36.0,403.25,6.73,2714.21,0.13,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,381
138073,pulsar,v1.21.0-incubating-candidate-3,False,15.0,0.0,19.0,0.0,0.0,687.0,0.15,10.0,15.0,4485.0,46.0,2773.0,525.0,7258.0,571.0,66464.02,121.48,8074302.84,3.45,4.18,10.33,16.33,0.93,2.38,0.83,0.0,0.93,0.18,0.1,2.05,0.23,2.4,0.05,1.25,0.0,0.0,0.38,17.68,2.6,1.53,381
138074,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,0.0,0.0,0.0,29.0,-1.0,5.0,3.0,173.0,15.0,139.0,69.0,312.0,84.0,1994.4,15.11,30132.83,0.61,1.0,0.0,1.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,0.0,0.0,381
138075,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,0.0,0.0,0.0,47.0,-1.0,8.0,9.0,267.0,17.0,232.0,111.0,499.0,128.0,3493.0,17.77,62055.82,0.81,1.0,0.0,1.22,0.07,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,3.74,9709.04,0.0,381
138076,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,0.0,1.0,0.0,22.0,-1.0,3.0,0.0,267.0,17.0,232.0,111.0,499.0,128.0,3493.0,17.77,62055.82,0.0,1.0,0.0,2.33,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,9.67,43690.67,0.0,381
138077,pulsar,v1.21.0-incubating-candidate-3,False,3.0,0.0,2.0,0.0,0.0,67.0,0.11,1.0,1.0,482.0,19.0,384.0,97.0,866.0,116.0,5939.01,37.61,223355.82,1.94,1.0,2.61,3.0,0.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.06,0.0,0.0,0.0,0.0,5.0,3.83,0.0,381
138078,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,2.0,0.0,0.0,31.0,-1.0,0.0,2.0,201.0,20.0,165.0,69.0,366.0,89.0,2370.12,23.91,56676.75,2.25,1.0,2.5,6.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,0.5,0.0,0.0,0.0,0.0,8.5,2.5,0.0,381
138079,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,0.0,37.0,-1.0,0.0,3.0,299.0,21.0,232.0,87.0,531.0,108.0,3586.85,28.0,100431.67,3.67,2.33,6.0,11.0,0.0,4.0,0.0,1.33,0.0,0.0,0.67,1.33,3.33,4.0,0.67,0.33,0.0,0.0,0.0,10.67,3.0,0.0,381
138080,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,0.0,72.0,-1.0,1.0,6.0,505.0,21.0,354.0,98.0,859.0,119.0,5922.65,37.93,224637.6,2.0,1.4,10.8,14.0,1.0,2.4,1.0,0.0,0.0,0.0,0.0,0.6,0.0,9.4,0.2,0.2,0.0,0.0,1.2,10.4,9.8,0.0,381
138081,pulsar,v1.21.0-incubating-candidate-3,False,2.0,0.0,2.0,0.0,0.0,37.0,0.0,2.0,3.0,228.0,25.0,147.0,53.0,375.0,78.0,2357.03,34.67,81717.64,5.2,2.4,5.8,8.6,0.8,2.0,0.8,0.0,1.2,0.0,0.0,0.0,0.0,1.2,0.0,1.4,0.0,0.0,0.4,11.8,4.8,0.0,381
138082,pulsar,v1.21.0-incubating-candidate-3,False,6.0,0.0,6.0,0.0,0.0,67.0,0.0,1.0,2.0,393.0,20.0,230.0,78.0,623.0,98.0,4120.96,29.49,121515.61,1.5,1.0,2.4,5.3,0.4,0.2,0.8,0.0,0.0,0.0,0.0,2.8,0.3,0.8,0.8,0.0,0.0,0.0,0.0,7.0,0.7,0.0,381
138083,pulsar,v1.21.0-incubating-candidate-3,False,5.0,2.0,8.0,0.0,0.0,52.0,0.0,4.0,2.0,222.0,25.0,144.0,48.0,366.0,73.0,2265.48,37.5,84955.34,1.73,1.09,1.55,4.27,0.45,0.36,1.09,0.0,0.09,0.0,0.0,0.0,0.18,0.55,0.18,0.18,0.0,0.0,0.09,5.73,1.18,0.0,381
138084,pulsar,v1.21.0-incubating-candidate-3,False,7.0,0.0,12.0,0.0,0.0,68.0,0.0,1.0,0.0,368.0,34.0,197.0,89.0,565.0,123.0,3922.52,37.63,147601.37,0.67,1.33,2.17,4.5,0.92,0.33,0.25,0.08,0.0,0.08,0.0,0.33,0.75,0.67,0.25,0.17,0.0,0.0,0.0,4.75,1.08,0.08,381
138085,pulsar,v1.21.0-incubating-candidate-3,False,1.0,0.0,1.0,0.0,0.0,56.0,0.0,1.0,2.0,260.0,24.0,192.0,70.0,452.0,94.0,2962.67,32.91,97514.3,1.83,1.5,2.5,6.5,0.83,0.83,1.0,0.17,0.0,0.33,0.0,0.17,0.0,1.5,0.0,0.33,0.0,0.0,0.0,11.0,3.67,0.0,381
138086,pulsar,v1.21.0-incubating-candidate-3,False,2.0,0.0,2.0,0.0,0.0,33.0,0.0,1.0,2.0,224.0,20.0,158.0,47.0,382.0,67.0,2317.25,33.62,77898.91,3.33,1.67,5.67,8.67,0.67,1.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.67,0.0,0.0,0.0,7.0,1.67,0.0,381
138087,pulsar,v1.21.0-incubating-candidate-3,False,11.0,11.0,3.0,0.0,0.0,46.0,0.0,4.0,1.0,221.0,19.0,121.0,48.0,342.0,67.0,2074.6,23.95,49682.41,0.5,1.0,2.0,15.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,6.0,5.5,6.5,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.0,381
138088,pulsar,v1.21.0-incubating-candidate-3,False,6.0,4.0,4.0,0.0,0.0,48.0,0.33,3.0,2.0,213.0,24.0,138.0,52.0,351.0,76.0,2193.02,31.85,69839.33,0.5,1.0,1.75,7.5,0.5,0.75,0.75,0.0,0.0,0.0,0.0,1.75,2.0,2.75,0.0,0.0,0.0,0.0,0.0,6.5,3.0,0.0,381
138089,pulsar,v1.21.0-incubating-candidate-3,False,12.0,0.0,6.0,0.0,0.0,204.0,0.22,0.0,7.0,1144.0,35.0,763.0,244.0,1907.0,279.0,15492.7,54.72,847812.57,2.67,2.89,9.44,18.67,0.11,2.0,0.89,0.0,0.0,1.44,0.0,3.78,0.22,2.56,0.0,1.11,0.0,0.0,0.0,29.78,1.11,0.11,381
138090,pulsar,v1.21.0-incubating-candidate-3,False,3.0,1.0,4.0,0.0,0.0,31.0,0.75,1.0,2.0,202.0,23.0,162.0,70.0,364.0,93.0,2380.25,26.61,63348.75,1.0,1.0,0.67,2.33,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,381
138091,pulsar,v1.21.0-incubating-candidate-3,False,1.0,0.0,3.0,0.0,0.0,33.0,0.75,0.0,0.0,115.0,18.0,92.0,40.0,207.0,58.0,1212.6,20.7,25100.86,1.5,1.0,1.0,3.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.5,0.0,381
138092,pulsar,v1.21.0-incubating-candidate-3,False,6.0,0.0,8.0,1.0,0.0,480.0,0.13,5.0,14.0,2836.0,46.0,1787.0,370.0,4623.0,416.0,40222.13,111.08,4468026.71,3.79,3.29,7.82,13.44,0.88,1.76,1.88,0.09,0.29,0.44,0.03,2.03,0.09,1.79,0.38,1.18,0.0,0.0,0.18,21.15,5.68,1.12,381
138093,pulsar,v1.21.0-incubating-candidate-3,False,2.0,0.0,4.0,0.0,0.0,25.0,0.75,0.0,1.0,153.0,21.0,124.0,56.0,277.0,77.0,1735.9,23.25,40359.67,0.67,1.0,0.33,2.33,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,4.33,1.0,0.0,381
138094,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,4.0,0.0,0.0,34.0,-1.0,3.0,2.0,243.0,22.0,163.0,68.0,406.0,90.0,2635.69,26.37,69497.01,1.0,1.0,2.5,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,0.0,381
138095,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,1.0,15.0,-1.0,0.0,0.0,79.0,16.0,63.0,37.0,142.0,53.0,813.36,13.62,11079.35,5.0,2.0,3.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,381
138096,pulsar,v1.21.0-incubating-candidate-3,False,11.0,4.0,6.0,0.0,0.0,125.0,0.29,3.0,4.0,406.0,30.0,343.0,125.0,749.0,155.0,5449.82,41.16,224314.48,4.17,2.0,6.83,12.33,0.33,2.17,1.5,0.17,0.0,0.33,0.0,0.5,0.17,2.17,0.0,0.83,0.0,0.0,0.0,18.5,1.17,0.83,381
138097,pulsar,v1.21.0-incubating-candidate-3,False,12.0,0.0,11.0,0.0,0.0,246.0,0.41,0.0,8.0,1466.0,42.0,946.0,242.0,2412.0,284.0,19657.19,82.09,1613676.6,3.2,2.3,7.0,18.7,0.4,4.1,0.8,0.1,0.3,0.3,0.0,4.6,2.0,3.4,0.5,1.1,0.1,0.0,0.9,24.1,0.8,0.1,381
138098,pulsar,v1.21.0-incubating-candidate-3,False,6.0,0.0,4.0,0.0,0.0,41.0,0.0,0.0,1.0,1466.0,42.0,946.0,242.0,2412.0,284.0,19657.19,82.09,1613676.6,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.5,381
138099,pulsar,v1.21.0-incubating-candidate-3,False,1.0,0.0,4.0,0.0,0.0,24.0,0.67,0.0,0.0,1466.0,42.0,946.0,242.0,2412.0,284.0,19657.19,82.09,1613676.6,0.67,1.0,1.67,5.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,7.0,3.0,0.0,381
138100,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,1.0,0.0,0.0,24.0,-1.0,0.0,0.0,189.0,17.0,142.0,65.0,331.0,82.0,2104.35,18.57,39076.16,2.33,1.33,3.0,6.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,3.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,12.0,3.0,0.0,381
138101,pulsar,v1.21.0-incubating-candidate-3,False,6.0,0.0,4.0,0.0,1.0,138.0,0.43,0.0,9.0,1023.0,34.0,704.0,213.0,1727.0,247.0,13726.83,56.19,771280.3,7.29,1.86,12.57,17.43,0.14,3.57,0.29,0.29,0.14,0.43,0.0,6.71,1.43,4.0,1.57,0.43,0.0,0.0,0.0,29.29,4.57,0.86,381
138102,pulsar,v1.21.0-incubating-candidate-3,False,1.0,0.0,36.0,0.0,1.0,741.0,0.7,0.0,24.0,4714.0,42.0,3043.0,491.0,7757.0,533.0,70262.84,130.15,9144615.84,8.58,2.17,20.63,29.38,0.29,8.5,0.42,0.58,0.17,0.33,0.08,5.83,1.96,9.42,1.38,0.75,0.25,0.0,0.13,43.88,1.33,0.83,381
138103,pulsar,v1.21.0-incubating-candidate-3,False,0.0,0.0,4.0,2.0,0.0,15.0,-1.0,0.0,2.0,4714.0,42.0,3043.0,491.0,7757.0,533.0,70262.84,130.15,9144615.84,0.5,1.0,0.0,2.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,1.0,0.0,381
